0.367	0.923326	1.09444	16.8426
0.368	0.925075	1.10367	16.7987
0.369	0.926898	1.11295	16.755
0.37	0.928796	1.12229	16.7114
0.371	0.930768	1.13168	16.668
0.372	0.932814	1.14112	16.6246
0.373	0.934934	1.15062	16.5814
0.374	0.937128	1.16017	16.5384
0.375	0.939395	1.16978	16.4954
0.376	0.941735	1.17945	16.4526
0.377	0.944149	1.18917	16.4099
0.378	0.946636	1.19896	16.3673
0.379	0.949195	1.2088	16.3249
0.38	0.951828	1.2187	16.2825
0.381	0.954533	1.22867	16.2403
0.382	0.95731	1.2387	16.1983
0.383	0.96016	1.24879	16.1563
0.384	0.963083	1.25894	16.1145
0.385	0.966078	1.26916	16.0728
0.386	0.969144	1.27945	16.0312
0.387	0.972284	1.2898	15.9898
0.388	0.975495	1.30022	15.9485
0.389	0.978778	1.31071	15.9073
0.39	0.982134	1.32128	15.8662
0.391	0.985561	1.33191	15.8252
0.392	0.98906	1.34261	15.7844
0.393	0.992632	1.35339	15.7437
0.394	0.996276	1.36424	15.7031
0.395	0.999991	1.37516	15.6627
0.396	1.00378	1.38616	15.6223
0.397	1.00764	1.39724	15.5821
0.398	1.01157	1.40839	15.5421
0.399	1.01558	1.41962	15.5021
0.4	1.01965	1.43094	15.4623
0.401	1.0238	1.44233	15.4226
0.402	1.02802	1.45381	15.383
0.403	1.03232	1.46536	15.3435
0.404	1.03668	1.47701	15.3042
0.405	1.04112	1.48873	15.2649
0.406	1.04564	1.50055	15.2258
0.407	1.05022	1.51245	15.1869
0.408	1.05488	1.52444	15.148
0.409	1.05961	1.53651	15.1093
0.41	1.06442	1.54868	15.0707
0.411	1.0693	1.56094	15.0322
0.412	1.07425	1.57329	14.9939
0.413	1.07928	1.58574	14.9556
0.414	1.08438	1.59828	14.9175
0.415	1.08956	1.61092	14.8795
0.416	1.09481	1.62365	14.8417
0.417	1.10013	1.63648	14.8039
0.418	1.10553	1.64941	14.7663
0.419	1.11101	1.66244	14.7288
0.42	1.11656	1.67558	14.6915
0.421	1.12219	1.68881	14.6542
0.422	1.1279	1.70215	14.6171
0.423	1.13368	1.7156	14.5801
0.424	1.13953	1.72915	14.5432
0.425	1.14547	1.74281	14.5065
0.426	1.15148	1.75658	14.4699
0.427	1.15757	1.77045	14.4333
0.428	1.16374	1.78444	14.397
0.429	1.16999	1.79855	14.3607
0.43	1.17631	1.81276	14.3246
0.431	1.18271	1.82709	14.2886
0.432	1.1892	1.84154	14.2527
0.433	1.19576	1.85611	14.217
0.434	1.20241	1.87079	14.1813
0.435	1.20913	1.8856	14.1458
0.436	1.21593	1.90053	14.1104
0.437	1.22282	1.91558	14.0752
0.438	1.22979	1.93075	14.0401
0.439	1.23684	1.94605	14.0051
0.44	1.24397	1.96148	13.9702
0.441	1.25119	1.97703	13.9354
0.442	1.25849	1.99272	13.9008
0.443	1.26588	2.00854	13.8663
0.444	1.27334	2.02448	13.8319
0.445	1.2809	2.04057	13.7977
0.446	1.28854	2.05679	13.7636
0.447	1.29626	2.07314	13.7296
0.448	1.30408	2.08964	13.6957
0.449	1.31198	2.10627	13.662
0.45	1.31996	2.12305	13.6284
0.451	1.32804	2.13997	13.5949
0.452	1.3362	2.15703	13.5616
0.453	1.34445	2.17424	13.5283
0.454	1.3528	2.1916	13.4953
0.455	1.36123	2.2091	13.4623
0.456	1.36975	2.22676	13.4295
0.457	1.37837	2.24456	13.3968
0.458	1.38708	2.26252	13.3642
0.459	1.39588	2.28064	13.3318
0.46	1.40477	2.29891	13.2995
0.461	1.41376	2.31735	13.2673
0.462	1.42285	2.33594	13.2353
0.463	1.43202	2.35469	13.2034
0.464	1.4413	2.37361	13.1716
0.465	1.45067	2.39269	13.14
0.466	1.46014	2.41194	13.1085
0.467	1.46971	2.43135	13.0771
0.468	1.47937	2.45094	13.0459
0.469	1.48914	2.4707	13.0148
0.47	1.499	2.49063	12.9838
0.471	1.50897	2.51073	12.953
0.472	1.51904	2.53102	12.9223
0.473	1.52921	2.55148	12.8918
0.474	1.53949	2.57212	12.8613
0.475	1.54986	2.59295	12.8311
0.476	1.56035	2.61396	12.801
0.477	1.57094	2.63515	12.771
0.478	1.58163	2.65653	12.7411
0.479	1.59243	2.67811	12.7114
0.48	1.60335	2.69987	12.6819
0.481	1.61437	2.72183	12.6524
0.482	1.6255	2.74398	12.6232
0.483	1.63674	2.76633	12.594
0.484	1.64809	2.78888	12.5651
0.485	1.65955	2.81163	12.5362
0.486	1.67113	2.83458	12.5075
0.487	1.68282	2.85774	12.479
0.488	1.69463	2.88111	12.4506
0.489	1.70655	2.90468	12.4223
0.49	1.71859	2.92847	12.3943
0.491	1.73075	2.95246	12.3663
0.492	1.74303	2.97668	12.3385
0.493	1.75542	3.00111	12.3109
0.494	1.76794	3.02576	12.2834
0.495	1.78058	3.05063	12.2561
0.496	1.79334	3.07572	12.2289
0.497	1.80623	3.10105	12.2019
0.498	1.81924	3.12659	12.175
0.499	1.83237	3.15237	12.1483
0.5	1.84564	3.17838	12.1218
0.501	1.85903	3.20463	12.0954
0.502	1.87255	3.23111	12.0692
0.503	1.8862	3.25783	12.0431
0.504	1.89998	3.28479	12.0172
0.505	1.9139	3.31199	11.9915
0.506	1.92795	3.33944	11.966
0.507	1.94213	3.36714	11.9406
0.508	1.95645	3.39509	11.9154
0.509	1.9709	3.42329	11.8903
0.51	1.98549	3.45174	11.8654
0.511	2.00023	3.48046	11.8407
0.512	2.0151	3.50943	11.8162
0.513	2.03011	3.53866	11.7919
0.514	2.04527	3.56816	11.7677
0.515	2.06057	3.59792	11.7437
0.516	2.07602	3.62796	11.7199
0.517	2.09161	3.65826	11.6963
0.518	2.10735	3.68885	11.6728
0.519	2.12324	3.7197	11.6496
0.52	2.13928	3.75084	11.6265
0.521	2.15547	3.78226	11.6036
0.522	2.17182	3.81396	11.5809
0.523	2.18832	3.84595	11.5584
0.524	2.20497	3.87823	11.5361
0.525	2.22178	3.9108	11.514
0.526	2.23875	3.94366	11.4921
0.527	2.25588	3.97683	11.4703
0.528	2.27317	4.01029	11.4488
0.529	2.29062	4.04405	11.4275
0.53	2.30824	4.07812	11.4064
0.531	2.32602	4.1125	11.3855
0.532	2.34397	4.14719	11.3648
0.533	2.36209	4.18219	11.3443
0.534	2.38037	4.21751	11.3241
0.535	2.39883	4.25315	11.304
0.536	2.41746	4.28911	11.2842
0.537	2.43626	4.32539	11.2646
0.538	2.45524	4.362	11.2452
0.539	2.4744	4.39894	11.226
0.54	2.49373	4.43622	11.2071
0.541	2.51325	4.47382	11.1884
0.542	2.53295	4.51177	11.1699
0.543	2.55283	4.55006	11.1517
0.544	2.57289	4.58869	11.1337
0.545	2.59314	4.62768	11.1159
0.546	2.61358	4.66701	11.0984
0.547	2.63421	4.70669	11.0811
0.548	2.65503	4.74673	11.0641
0.549	2.67605	4.78713	11.0473
0.55	2.69725	4.82789	11.0308
0.551	2.71866	4.86901	11.0145
0.552	2.74026	4.91051	10.9985
0.553	2.76206	4.95237	10.9828
0.554	2.78407	4.99461	10.9673
0.555	2.80628	5.03722	10.9521
0.556	2.82869	5.08022	10.9372
0.557	2.85131	5.12359	10.9225
